protein	ionm	id	uid	mz	mzcorr	intensity	cls	headgroup1	rtmean	rtms2	rtmin	rtmax	headgroup	lyso	pref	carb	unsat	fa1p	fa1c	fa1u	fa2p	fa2c	fa2u	fa3p	fa3c	fa3u	fa4p	fa4c	fa4u	fullhgroup	mhgroup	uhgroup	phgroup	hgcc	cc	hgfa	ccfa	adduct	mz_theoretical	ppm	set0	set1	set2	screen	exp_date	domain	lit	lcb_pref	manual_id0	comment	manual_id1	manual_id2	invivo_585_681
OBP2A	pos	10	645	638.5104	638.513955225907	950000	III.2	unknown	8.46	8.4305622	8.09	8.78	Cer		DH	42.0	7.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	unknown	DHCer	Cer	Cer(DH42:7)	42:7	NA	NA	[M+H]+	638.55067161873	-57.4995759223295	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d42:7); Ceramide (DH42:7) /// [M+NH4]+: Sphingomyelin (DH28:0); Ceramide phosphoethanolamine (d31:0); Phosphatidate (O-31:0); Diacylglycerol (36:2) /// [M+Na]+: Ceramide (t39:5); Ceramide (d39:5-OH); Ceramide (d40:4); Ceramide (DH40:4)	manually checked spectrum	[M+H]+: Ceramide (d*42:7) /// [M+NH4]+: Sphingomyelin (DH28:0); Ceramide phosphoethanolamine (DH31:0); Phosphatidate (O-31:0); Diacylglycerol (36:2) /// [M+Na]+: Ceramide (t*39:5); Ceramide (d*40:4)		NaN
OBP2A	pos	10	645	638.5104	638.513955225907	950000	III.2	unknown	8.46	8.4305622	8.09	8.78	Cer		d	40.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	unknown	dCer	Cer	Cer(d40:4)	40:4	NA	NA	[M+Na]+	638.5482657020907	-53.73200120740516	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d42:7); Ceramide (DH42:7) /// [M+NH4]+: Sphingomyelin (DH28:0); Ceramide phosphoethanolamine (d31:0); Phosphatidate (O-31:0); Diacylglycerol (36:2) /// [M+Na]+: Ceramide (t39:5); Ceramide (d39:5-OH); Ceramide (d40:4); Ceramide (DH40:4)	manually checked spectrum	[M+H]+: Ceramide (d*42:7) /// [M+NH4]+: Sphingomyelin (DH28:0); Ceramide phosphoethanolamine (DH31:0); Phosphatidate (O-31:0); Diacylglycerol (36:2) /// [M+Na]+: Ceramide (t*39:5); Ceramide (d*40:4)		NaN
OBP2A	pos	11	646	906.8476	906.852649327437	830000	III.2	unknown	17.08	17.057826	16.98	17.19	TAG			54.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG	unknown	TAG	TAG	TAG(54:1)	54:1	NA	NA	[M+NH4]+	906.8484175533307	4.666462469790586	True	True	False	A	2015-04-12	lipocalin	False	False	[M+NH4]+: Triacylglycerol (54:1)	manually checked spectrum	[M+NH4]+: Triacylglycerol (54:1)		NaN
OBP2A	pos	12	647	1318.6765	1318.68384239075	800000	III.5	unknown	5.07	5.0643672	4.84	5.16	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	2015-04-12	lipocalin	False	False	unknown		unknown		NaN
OBP2A	pos	13	648	878.8127	878.817593229114	710000	III.2	unknown	16.38	16.382202	16.19	17.46	TAG			52.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG	unknown	TAG	TAG	TAG(52:1)	52:1	NA	NA	[M+NH4]+	878.8171175533307	0.5412682272144406	True	True	False	A	2015-04-12	lipocalin	False	False	[M+NH4]+: Triacylglycerol (52:1)	manually checked spectrum	[M+NH4]+: Triacylglycerol (52:1)		NaN
OBP2A	pos	14	649	654.5405	654.544144481504	690000	III.2	unknown	10.08	10.021948	9.35	10.37	Cer		DH	40.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-OH	unknown	DHCer-OH	Cer	Cer(DH40:4-OH)	40:4	NA	NA	[M+Na]+	654.5431805376708	1.4726970837996183	False	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)	manually checked spectrum	[M+H]+: Ceramide (d*43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t*40:4)		NaN
OBP2A	pos	14	649	654.5405	654.544144481504	690000	III.2	unknown	10.08	10.021948	9.35	10.37	Cer		DH	43.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	unknown	DHCer	Cer	Cer(DH43:6)	43:6	NA	NA	[M+H]+	654.58197174777	-57.788432768853035	False	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)	manually checked spectrum	[M+H]+: Ceramide (d*43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t*40:4)		NaN
OBP2A	pos	14	649	654.5405	654.544144481504	690000	III.2	unknown	10.08	10.021948	9.35	10.37	Cer		d	43.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	unknown	dCer	Cer	Cer(d43:6)	43:6	NA	NA	[M+H]+	654.58197146677	-57.78800351207868	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)	manually checked spectrum	[M+H]+: Ceramide (d*43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t*40:4)		NaN
OBP2A	pos	14	649	654.5405	654.544144481504	690000	III.2	unknown	10.08	10.021948	9.35	10.37	DAG			37.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG	unknown	DAG	DAG	DAG(37:1)	37:1	NA	NA	[M+NH4]+	654.6031005533307	-90.06384445308467	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)	manually checked spectrum	[M+H]+: Ceramide (d*43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t*40:4)		NaN
OBP2A	pos	14	649	654.5405	654.544144481504	690000	III.2	unknown	10.08	10.021948	9.35	10.37	Cer		d	40.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer-OH	unknown	dCer-OH	Cer	Cer(d40:4-OH)	40:4	NA	NA	[M+Na]+	654.5431805376708	1.4726970837996183	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)	manually checked spectrum	[M+H]+: Ceramide (d*43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t*40:4)		NaN
OBP2A	pos	14	649	654.5405	654.544144481504	690000	III.2	unknown	10.08	10.021948	9.35	10.37	Cer		t	40.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer	unknown	tCer	Cer	Cer(t40:4)	40:4	NA	NA	[M+Na]+	654.5431807020907	1.4724458854415823	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)	manually checked spectrum	[M+H]+: Ceramide (d*43:6) /// [M+NH4]+: Diacylglycerol (37:1) /// [M+Na]+: Ceramide (t*40:4)		NaN
OBP2A	pos	15	650	426.3547	426.35707394297	640000	III.2	unknown	2.82	2.8220808	0.86	3.97	MAG			22.0	3.0		22.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN	MAG	unknown	MAG	MAG	MAG(22:3)	22:3	MAG(22:3)	22:3	[M+NH4]+	426.35778544917076	-1.6688007703140555	True	True	False	A	2015-04-12	lipocalin	False	False	[M+NH4]+: Monoacylglycerol (22:3)	manually checked spectrum	[M+NH4]+: Monoacylglycerol (22:3)		NaN
OBP2A	pos	16	651	934.8768	934.882005394022	640000	III.2	unknown	17.63	17.600391	17.5	17.83	TAG			56.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG	unknown	TAG	TAG	TAG(56:1)	56:1	NA	NA	[M+NH4]+	934.8797175533308	2.44720325863055	True	True	False	A	2015-04-12	lipocalin	False	False	[M+NH4]+: Triacylglycerol (56:1)	manually checked spectrum	[M+NH4]+: Triacylglycerol (56:1)		NaN
OBP2A	pos	17	652	612.4968	612.500210382182	630000	III.2	unknown	8.27	8.2535718	7.91	8.46	Cer		d	38.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	unknown	dCer	Cer	Cer(d38:3)	38:3	NA	NA	[M+Na]+	612.5326157020908	-52.90382761354254	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d40:6); Ceramide (DH40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t37:4); Ceramide (d37:4-OH); Ceramide (d38:3); Ceramide (DH38:3)	manually checked spectrum	[M+H]+: Ceramide (d*40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t*37:4); Ceramide (d*38:3)		NaN
OBP2A	pos	17	652	612.4968	612.500210382182	630000	III.2	unknown	8.27	8.2535718	7.91	8.46	Cer		d	40.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	unknown	dCer	Cer	Cer(d40:6)	40:6	NA	NA	[M+H]+	612.53502146677	-56.83117432966008	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d40:6); Ceramide (DH40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t37:4); Ceramide (d37:4-OH); Ceramide (d38:3); Ceramide (DH38:3)	manually checked spectrum	[M+H]+: Ceramide (d*40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t*37:4); Ceramide (d*38:3)		NaN
OBP2A	pos	17	652	612.4968	612.500210382182	630000	III.2	unknown	8.27	8.2535718	7.91	8.46	Cer		d	37.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer-OH	unknown	dCer-OH	Cer	Cer(d37:4-OH)	37:4	NA	NA	[M+Na]+	612.4962303441107	6.498061333462223	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d40:6); Ceramide (DH40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t37:4); Ceramide (d37:4-OH); Ceramide (d38:3); Ceramide (DH38:3)	manually checked spectrum	[M+H]+: Ceramide (d*40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t*37:4); Ceramide (d*38:3)		NaN
OBP2A	pos	17	652	612.4968	612.500210382182	630000	III.2	unknown	8.27	8.2535718	7.91	8.46	DAG			34.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG	unknown	DAG	DAG	DAG(34:1)	34:1	NA	NA	[M+NH4]+	612.5561509070308	-91.32309710048025	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d40:6); Ceramide (DH40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t37:4); Ceramide (d37:4-OH); Ceramide (d38:3); Ceramide (DH38:3)	manually checked spectrum	[M+H]+: Ceramide (d*40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t*37:4); Ceramide (d*38:3)		NaN
OBP2A	pos	17	652	612.4968	612.500210382182	630000	III.2	unknown	8.27	8.2535718	7.91	8.46	Cer		t	37.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer	unknown	tCer	Cer	Cer(t37:4)	37:4	NA	NA	[M+Na]+	612.4962307020908	6.497476868809695	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d40:6); Ceramide (DH40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t37:4); Ceramide (d37:4-OH); Ceramide (d38:3); Ceramide (DH38:3)	manually checked spectrum	[M+H]+: Ceramide (d*40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t*37:4); Ceramide (d*38:3)		NaN
OBP2A	pos	17	652	612.4968	612.500210382182	630000	III.2	unknown	8.27	8.2535718	7.91	8.46	Cer		DH	38.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	unknown	DHCer	Cer	Cer(DH38:3)	38:3	NA	NA	[M+Na]+	612.5326158540507	-52.904075685111614	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d40:6); Ceramide (DH40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t37:4); Ceramide (d37:4-OH); Ceramide (d38:3); Ceramide (DH38:3)	manually checked spectrum	[M+H]+: Ceramide (d*40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t*37:4); Ceramide (d*38:3)		NaN
OBP2A	pos	17	652	612.4968	612.500210382182	630000	III.2	unknown	8.27	8.2535718	7.91	8.46	Cer		DH	40.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	unknown	DHCer	Cer	Cer(DH40:6)	40:6	NA	NA	[M+H]+	612.5350215542101	-56.831317072685025	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d40:6); Ceramide (DH40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t37:4); Ceramide (d37:4-OH); Ceramide (d38:3); Ceramide (DH38:3)	manually checked spectrum	[M+H]+: Ceramide (d*40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t*37:4); Ceramide (d*38:3)		NaN
OBP2A	pos	17	652	612.4968	612.500210382182	630000	III.2	unknown	8.27	8.2535718	7.91	8.46	Cer		DH	37.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-OH	unknown	DHCer-OH	Cer	Cer(DH37:4-OH)	37:4	NA	NA	[M+Na]+	612.4962303441107	6.498061333462223	False	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d40:6); Ceramide (DH40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t37:4); Ceramide (d37:4-OH); Ceramide (d38:3); Ceramide (DH38:3)	manually checked spectrum	[M+H]+: Ceramide (d*40:6) /// [M+NH4]+: Diacylglycerol (34:1) /// [M+Na]+: Ceramide (t*37:4); Ceramide (d*38:3)		NaN
OBP2A	pos	18	653	690.5982	690.602045250778	620000	III.2	unknown	8.95	8.9673347	8.6	9.56	DAG			40.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG	unknown	DAG	DAG	DAG(40:4)	40:4	NA	NA	[M+NH4]+	690.6031005533307	-1.528088350371589	True	True	False	A	2015-04-12	lipocalin	False	False	[M+NH4]+: Diacylglycerol (40:4)	manually checked spectrum	[M+NH4]+: Diacylglycerol (40:4)		NaN
OBP2A	pos	19	654	930.8453	930.85048294663	580000	III.2	unknown	16.6	16.597821	16.4	16.86	TAG			56.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG	unknown	TAG	TAG	TAG(56:3)	56:3	NA	NA	[M+NH4]+	930.8484175533307	2.218828823621733	True	True	False	A	2015-04-12	lipocalin	False	False	[M+NH4]+: Triacylglycerol (56:3)	manually checked spectrum	[M+NH4]+: Triacylglycerol (56:3)		NaN
OBP2A	pos	20	655	680.6135	680.617289655968	510000	III.2	unknown	10.29	10.306361	9.48	10.85	Cer		DH	43.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-OH	unknown	DHCer-OH	Cer	Cer(DH43:1-OH)	43:1	NA	NA	[M+H]+	680.65513668947	-55.603831458861	False	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (t43:1); Ceramide (d43:1-OH) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)	manually checked spectrum	[M+H]+: Ceramide (t*43:1) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)		NaN
OBP2A	pos	20	655	680.6135	680.617289655968	510000	III.2	unknown	10.29	10.306361	9.48	10.85	DAG			39.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG	unknown	DAG	DAG	DAG(39:2)	39:2	NA	NA	[M+NH4]+	680.6187255533307	-2.109694178002766	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (t43:1); Ceramide (d43:1-OH) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)	manually checked spectrum	[M+H]+: Ceramide (t*43:1) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)		NaN
OBP2A	pos	20	655	680.6135	680.617289655968	510000	III.2	unknown	10.29	10.306361	9.48	10.85	Cer		d	43.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer-OH	unknown	dCer-OH	Cer	Cer(d43:1-OH)	43:1	NA	NA	[M+H]+	680.65513668947	-55.603831458861	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (t43:1); Ceramide (d43:1-OH) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)	manually checked spectrum	[M+H]+: Ceramide (t*43:1) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)		NaN
OBP2A	pos	20	655	680.6135	680.617289655968	510000	III.2	unknown	10.29	10.306361	9.48	10.85	Cer		t	43.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer	unknown	tCer	Cer	Cer(t43:1)	43:1	NA	NA	[M+H]+	680.65513646677	-55.60350429226129	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (t43:1); Ceramide (d43:1-OH) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)	manually checked spectrum	[M+H]+: Ceramide (t*43:1) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)		NaN
OBP2A	pos	20	655	680.6135	680.617289655968	510000	III.2	unknown	10.29	10.306361	9.48	10.85	DAG		O	40.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG-O	unknown	DAG-O	DAG	DAG(O-40:2)	40:2	NA	NA	[M+NH4]+	680.6551366750507	-55.603810275513034	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (t43:1); Ceramide (d43:1-OH) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)	manually checked spectrum	[M+H]+: Ceramide (t*43:1) /// [M+NH4]+: Diacylglycerol (39:2); Monoalkylmonoacylglycerol (O-40:2)		NaN
OBP2A	pos	21	656	960.8921	960.897450247213	320000	III.2	unknown	17.7	17.69365	17.57	17.83	TAG			58.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG	unknown	TAG	TAG	TAG(58:2)	58:2	NA	NA	[M+NH4]+	960.8953675533307	2.1674512674016095	True	True	False	A	2015-04-12	lipocalin	False	False	[M+NH4]+: Triacylglycerol (58:2)	manually checked spectrum	[M+NH4]+: Triacylglycerol (58:2)		NaN
OBP2A	pos	22	657	958.8767	958.882039025466	320000	III.2	unknown	17.25	17.28317	17.09	17.46	TAG			58.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG	unknown	TAG	TAG	TAG(58:3)	58:3	NA	NA	[M+NH4]+	958.8797175533308	2.421025382786784	True	True	False	A	2015-04-12	lipocalin	False	False	[M+NH4]+: Triacylglycerol (58:3)	manually checked spectrum	[M+NH4]+: Triacylglycerol (58:3)		NaN
OBP2A	pos	23	658	652.5254	652.529033261427	240000	III.2	unknown	9.02	9.0089636	8.43	9.6	SM		DH	29.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHSM	unknown	DHSM	SM	SM(DH29:0)	29:0	NA	NA	[M+NH4]+	652.5388005533307	-14.968139665284554	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:7); Ceramide (DH43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (d32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t40:5); Ceramide (d40:5-OH); Ceramide (d41:4); Ceramide (DH41:4)	manually checked spectrum	[M+H]+: Ceramide (d*43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (DH32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t*40:5); Ceramide (d*41:4)		NaN
OBP2A	pos	23	658	652.5254	652.529033261427	240000	III.2	unknown	9.02	9.0089636	8.43	9.6	Cer		DH	32.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-PE	unknown	DHCer-PE	Cer	Cer-PE(DH32:0)	32:0	NA	NA	[M+NH4]+	652.5388005533307	-14.968139665284554	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:7); Ceramide (DH43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (d32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t40:5); Ceramide (d40:5-OH); Ceramide (d41:4); Ceramide (DH41:4)	manually checked spectrum	[M+H]+: Ceramide (d*43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (DH32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t*40:5); Ceramide (d*41:4)		NaN
OBP2A	pos	23	658	652.5254	652.529033261427	240000	III.2	unknown	9.02	9.0089636	8.43	9.6	Cer		t	40.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer	unknown	tCer	Cer	Cer(t40:5)	40:5	NA	NA	[M+Na]+	652.5275307020908	2.302675773125657	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:7); Ceramide (DH43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (d32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t40:5); Ceramide (d40:5-OH); Ceramide (d41:4); Ceramide (DH41:4)	manually checked spectrum	[M+H]+: Ceramide (d*43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (DH32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t*40:5); Ceramide (d*41:4)		NaN
OBP2A	pos	23	658	652.5254	652.529033261427	240000	III.2	unknown	9.02	9.0089636	8.43	9.6	Cer		DH	40.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-OH	unknown	DHCer-OH	Cer	Cer(DH40:5-OH)	40:5	NA	NA	[M+Na]+	652.5275304731507	2.303026625111476	False	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:7); Ceramide (DH43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (d32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t40:5); Ceramide (d40:5-OH); Ceramide (d41:4); Ceramide (DH41:4)	manually checked spectrum	[M+H]+: Ceramide (d*43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (DH32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t*40:5); Ceramide (d*41:4)		NaN
OBP2A	pos	23	658	652.5254	652.529033261427	240000	III.2	unknown	9.02	9.0089636	8.43	9.6	Cer		DH	43.0	7.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	unknown	DHCer	Cer	Cer(DH43:7)	43:7	NA	NA	[M+H]+	652.5663216832501	-57.1411986553043	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:7); Ceramide (DH43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (d32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t40:5); Ceramide (d40:5-OH); Ceramide (d41:4); Ceramide (DH41:4)	manually checked spectrum	[M+H]+: Ceramide (d*43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (DH32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t*40:5); Ceramide (d*41:4)		NaN
OBP2A	pos	23	658	652.5254	652.529033261427	240000	III.2	unknown	9.02	9.0089636	8.43	9.6	Cer		d	43.0	7.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	unknown	dCer	Cer	Cer(d43:7)	43:7	NA	NA	[M+H]+	652.56632146677	-57.140866937727225	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:7); Ceramide (DH43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (d32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t40:5); Ceramide (d40:5-OH); Ceramide (d41:4); Ceramide (DH41:4)	manually checked spectrum	[M+H]+: Ceramide (d*43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (DH32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t*40:5); Ceramide (d*41:4)		NaN
OBP2A	pos	23	658	652.5254	652.529033261427	240000	III.2	unknown	9.02	9.0089636	8.43	9.6	Cer		DH	41.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	unknown	DHCer	Cer	Cer(DH41:4)	41:4	NA	NA	[M+Na]+	652.5639159830907	-53.454873629020135	True	True	False	A	2015-04-12	lipocalin	False	False	[M+H]+: Ceramide (d43:7); Ceramide (DH43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (d32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t40:5); Ceramide (d40:5-OH); Ceramide (d41:4); Ceramide (DH41:4)	manually checked spectrum	[M+H]+: Ceramide (d*43:7) /// [M+NH4]+: Ceramide phosphoethanolamine (DH32:0); Phosphatidate (O-32:0); Sphingomyelin (DH29:0); Diacylglycerol (37:2) /// [M+Na]+: Ceramide (t*40:5); Ceramide (d*41:4)		NaN
